# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Angle of attack (rad),Pitch rate (rad/s),Mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CG location (cm),Thrust (N),Drag force (N),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s)
3.974,5.7298,-1.6078,9.3341,2.2059,8.3218,1046.7,0.080796,2.4508e-4,54.46,9.679,-0.090983,14.963,1012.6,340.37,1.2243
3.975,5.7165,-1.6162,9.3336,2.2039,8.3291,1046.7,0.080797,2.4508e-4,54.46,9.679,-0.090336,14.963,1012.6,340.37,1.2243
3.976,5.7032,-1.6246,9.333,2.2019,8.3358,1046.7,0.080799,2.4508e-4,54.46,9.679,-0.089694,14.963,1012.6,340.37,1.2243
3.977,5.6899,-1.633,9.3324,2.1999,8.3429,1046.7,0.080801,2.4508e-4,54.46,9.679,-0.089057,14.963,1012.6,340.37,1.2243
3.978,5.6766,-1.6414,9.3319,2.198,8.35,1046.7,0.080803,2.4508e-4,54.46,9.679,-0.088424,14.963,1012.6,340.37,1.2244
3.979,5.6633,-1.6497,9.3313,2.196,8.3567,1046.7,0.080805,2.4508e-4,54.46,9.679,-0.087795,14.963,1012.6,340.37,1.2244
3.98,5.65,-1.6581,9.3308,2.194,8.3636,1046.7,0.080807,2.4508e-4,54.461,9.679,-0.08717,14.963,1012.6,340.37,1.2244
3.981,5.6367,-1.6664,9.3302,2.1921,8.371,1046.7,0.080809,2.4508e-4,54.461,9.679,-0.08655,14.963,1012.6,340.37,1.2244
3.982,5.6234,-1.6747,9.3297,2.1901,8.3779,1046.7,0.080811,2.4507e-4,54.461,9.679,-0.085935,14.963,1012.6,340.37,1.2244
3.983,5.6101,-1.683,9.3291,2.1882,8.3848,1046.6,0.080813,2.4507e-4,54.461,9.679,-0.085324,14.964,1012.6,340.37,1.2244
3.984,5.5968,-1.6912,9.3286,2.1863,8.3914,1046.6,0.080816,2.4507e-4,54.461,9.679,-0.084717,14.964,1012.6,340.37,1.2244
3.985,5.5835,-1.6995,9.3281,2.1844,8.3985,1046.6,0.080818,2.4507e-4,54.461,9.679,-0.084115,14.964,1012.6,340.37,1.2244
3.986,5.5702,-1.7077,9.3276,2.1825,8.4055,1046.6,0.080821,2.4507e-4,54.462,9.679,-0.083516,14.964,1012.6,340.37,1.2244
3.987,5.5569,-1.7159,9.327,2.1806,8.4125,1046.6,0.080823,2.4507e-4,54.462,9.679,-0.082923,14.964,1012.6,340.37,1.2244
3.988,5.5436,-1.7241,9.3265,2.1787,8.4192,1046.6,0.080826,2.4507e-4,54.462,9.679,-0.082333,14.964,1012.6,340.37,1.2244
3.989,5.5302,-1.7322,9.326,2.1768,8.4261,1046.6,0.080829,2.4507e-4,54.462,9.679,-0.081748,14.964,1012.6,340.37,1.2244
3.99,5.5169,-1.7403,9.3255,2.1749,8.4335,1046.6,0.080832,2.4507e-4,54.463,9.679,-0.081168,14.964,1012.6,340.37,1.2244
3.991,5.5036,-1.7484,9.325,2.173,8.4402,1046.6,0.080835,2.4507e-4,54.463,9.679,-0.080591,14.964,1012.6,340.37,1.2244
3.992,5.4903,-1.7565,9.3245,2.1712,8.4471,1046.6,0.080838,2.4507e-4,54.463,9.679,-0.080019,14.964,1012.6,340.37,1.2244
3.993,5.477,-1.7646,9.324,2.1693,8.4541,1046.6,0.080841,2.4507e-4,54.463,9.679,-0.079451,14.964,1012.6,340.37,1.2244
3.994,5.4637,-1.7726,9.3235,2.1675,8.4611,1046.6,0.080845,2.4507e-4,54.464,9.679,-0.078888,14.964,1012.6,340.37,1.2244
3.995,5.4503,-1.7807,9.323,2.1656,8.4679,1046.6,0.080848,2.4507e-4,54.464,9.679,-0.078328,14.965,1012.6,340.37,1.2244
3.996,5.437,-1.7886,9.3225,2.1638,8.4749,1046.6,0.080851,2.4507e-4,54.464,9.679,-0.077773,14.965,1012.6,340.37,1.2244
3.997,5.4237,-1.7966,9.322,2.162,8.4818,1046.6,0.080855,2.4507e-4,54.465,9.679,-0.077223,14.965,1012.6,340.37,1.2244
3.998,5.4103,-1.8045,9.3216,2.1602,8.489,1046.6,0.080859,2.4507e-4,54.465,9.679,-0.076676,14.965,1012.6,340.37,1.2244
3.999,5.397,-1.8125,9.3211,2.1584,8.4957,1046.6,0.080862,2.4507e-4,54.465,9.679,-0.076134,14.965,1012.6,340.37,1.2244
4,5.3837,-1.8204,9.3206,2.1566,8.5028,1046.6,0.080866,2.4507e-4,54.466,9.679,-0.075595,14.965,1012.6,340.37,1.2244
4.001,5.3703,-1.8282,9.3202,2.1548,8.5095,1046.6,0.08087,2.4506e-4,54.466,9.679,-0.075061,14.965,1012.6,340.37,1.2244
4.002,5.357,-1.8361,9.3197,2.153,8.5168,1046.5,0.080874,2.4506e-4,54.466,9.679,-0.074532,14.965,1012.6,340.37,1.2244
4.003,5.3437,-1.8439,9.3193,2.1512,8.5238,1046.5,0.080878,2.4506e-4,54.467,9.679,-0.074006,14.965,1012.6,340.37,1.2244
4.004,5.3303,-1.8516,9.3188,2.1495,8.5302,1046.5,0.080882,2.4506e-4,54.467,9.679,-0.073485,14.965,1012.6,340.37,1.2244
4.005,5.317,-1.8594,9.3184,2.1477,8.5373,1046.5,0.080886,2.4506e-4,54.468,9.679,-0.072967,14.965,1012.6,340.37,1.2244
4.006,5.3036,-1.8671,9.3179,2.146,8.5442,1046.5,0.080891,2.4506e-4,54.468,9.679,-0.072454,14.966,1012.6,340.37,1.2244
4.007,5.2903,-1.8748,9.3175,2.1442,8.5512,1046.5,0.080895,2.4506e-4,54.469,9.679,-0.071945,14.966,1012.6,340.37,1.2244
4.008,5.2769,-1.8825,9.317,2.1425,8.5582,1046.5,0.0809,2.4506e-4,54.469,9.679,-0.07144,14.966,1012.6,340.37,1.2244
4.009,5.2636,-1.8901,9.3166,2.1408,8.565,1046.5,0.080904,2.4506e-4,54.469,9.679,-0.070939,14.966,1012.6,340.37,1.2244
4.01,5.2502,-1.8978,9.3162,2.1391,8.5724,1046.5,0.080909,2.4506e-4,54.47,9.679,-0.070442,14.966,1012.6,340.37,1.2244
4.011,5.2369,-1.9053,9.3157,2.1374,8.5793,1046.5,0.080914,2.4506e-4,54.47,9.679,-0.069949,14.966,1012.6,340.37,1.2244
4.012,5.2235,-1.9129,9.3153,2.1357,8.5865,1046.5,0.080919,2.4506e-4,54.471,9.679,-0.069461,14.966,1012.6,340.37,1.2244
4.013,5.2102,-1.9204,9.3149,2.134,8.5933,1046.5,0.080924,2.4506e-4,54.471,9.679,-0.068976,14.966,1012.6,340.37,1.2244
4.014,5.1968,-1.9279,9.3145,2.1323,8.6,1046.5,0.080929,2.4506e-4,54.472,9.679,-0.068495,14.966,1012.6,340.37,1.2244
4.015,5.1835,-1.9354,9.3141,2.1306,8.6073,1046.5,0.080934,2.4506e-4,54.472,9.679,-0.068018,14.966,1012.6,340.37,1.2244
4.016,5.1701,-1.9428,9.3137,2.129,8.6143,1046.5,0.080939,2.4506e-4,54.473,9.679,-0.067546,14.966,1012.6,340.37,1.2244
4.017,5.1567,-1.9502,9.3133,2.1273,8.6212,1046.5,0.080945,2.4506e-4,54.473,9.679,-0.067077,14.966,1012.6,340.37,1.2244
4.018,5.1434,-1.9576,9.3129,2.1257,8.6284,1046.5,0.08095,2.4506e-4,54.474,9.679,-0.066612,14.967,1012.6,340.37,1.2244
4.019,5.13,-1.9649,9.3125,2.124,8.6355,1046.5,0.080956,2.4505e-4,54.475,9.679,-0.066151,14.967,1012.6,340.37,1.2244
4.02,5.1166,-1.9722,9.3121,2.1224,8.6421,1046.5,0.080961,2.4505e-4,54.475,9.679,-0.065694,14.967,1012.6,340.37,1.2244
4.021,5.1032,-1.9795,9.3117,2.1208,8.6496,1046.5,0.080967,2.4505e-4,54.476,9.679,-0.065241,14.967,1012.7,340.37,1.2244
4.022,5.0899,-1.9867,9.3113,2.1191,8.6562,1046.4,0.080973,2.4505e-4,54.476,9.679,-0.064792,14.967,1012.7,340.37,1.2244
4.023,5.0765,-1.9939,9.3109,2.1175,8.6635,1046.4,0.080979,2.4505e-4,54.477,9.679,-0.064346,14.967,1012.7,340.37,1.2244
4.024,5.0631,-2.0011,9.3106,2.1159,8.6705,1046.4,0.080985,2.4505e-4,54.478,9.679,-0.063905,14.967,1012.7,340.37,1.2244
4.025,5.0497,-2.0082,9.3102,2.1144,8.6779,1046.4,0.080991,2.4505e-4,54.478,9.679,-0.063467,14.967,1012.7,340.37,1.2244
4.026,5.0363,-2.0153,9.3098,2.1128,8.6848,1046.4,0.080997,2.4505e-4,54.479,9.679,-0.063033,14.967,1012.7,340.37,1.2244
4.027,5.023,-2.0224,9.3095,2.1112,8.692,1046.4,0.081003,2.4505e-4,54.479,9.679,-0.062603,14.967,1012.7,340.37,1.2244
4.028,5.0096,-2.0295,9.3091,2.1096,8.699,1046.4,0.081009,2.4505e-4,54.48,9.679,-0.062177,14.967,1012.7,340.37,1.2244
4.029,4.9962,-2.0365,9.3087,2.1081,8.7061,1046.4,0.081016,2.4505e-4,54.481,9.679,-0.061755,14.968,1012.7,340.37,1.2244
4.03,4.9828,-2.0434,9.3084,2.1065,8.7131,1046.4,0.081022,2.4505e-4,54.481,9.679,-0.061336,14.968,1012.7,340.37,1.2244
4.031,4.9694,-2.0503,9.308,2.105,8.7203,1046.4,0.081029,2.4505e-4,54.482,9.679,-0.060921,14.968,1012.7,340.37,1.2244
4.032,4.956,-2.0572,9.3077,2.1035,8.7275,1046.4,0.081036,2.4505e-4,54.483,9.679,-0.06051,14.968,1012.7,340.37,1.2244
4.033,4.9426,-2.0641,9.3073,2.1019,8.7345,1046.4,0.081043,2.4505e-4,54.483,9.679,-0.060102,14.968,1012.7,340.37,1.2244
4.034,4.9292,-2.0709,9.307,2.1004,8.7415,1046.4,0.081049,2.4505e-4,54.484,9.679,-0.059698,14.968,1012.7,340.37,1.2244
4.035,4.9158,-2.0777,9.3067,2.0989,8.7486,1046.4,0.081056,2.4505e-4,54.485,9.679,-0.059298,14.968,1012.7,340.37,1.2244
4.036,4.9024,-2.0845,9.3063,2.0974,8.7557,1046.4,0.081064,2.4505e-4,54.486,9.679,-0.058901,14.968,1012.7,340.37,1.2244
4.037,4.889,-2.0912,9.306,2.0959,8.7634,1046.4,0.081071,2.4505e-4,54.486,9.679,-0.058508,14.968,1012.7,340.37,1.2244
4.038,4.8756,-2.0978,9.3057,2.0945,8.7702,1046.4,0.081078,2.4504e-4,54.487,9.679,-0.058119,14.968,1012.7,340.37,1.2244
4.039,4.8622,-2.1045,9.3054,2.093,8.7778,1046.4,0.081085,2.4504e-4,54.488,9.679,-0.057733,14.968,1012.7,340.37,1.2244
4.04,4.8488,-2.1111,9.305,2.0915,8.7846,1046.4,0.081093,2.4504e-4,54.489,9.679,-0.057351,14.968,1012.7,340.37,1.2244
4.041,4.8354,-2.1176,9.3047,2.0901,8.7922,1046.3,0.0811,2.4504e-4,54.49,9.679,-0.056973,14.969,1012.7,340.37,1.2244
4.042,4.8219,-2.1242,9.3044,2.0886,8.7993,1046.3,0.081108,2.4504e-4,54.49,9.679,-0.056598,14.969,1012.7,340.37,1.2244
4.043,4.8085,-2.1306,9.3041,2.0872,8.8062,1046.3,0.081116,2.4504e-4,54.491,9.679,-0.056226,14.969,1012.7,340.37,1.2245
4.044,4.7951,-2.1371,9.3038,2.0858,8.8139,1046.3,0.081124,2.4504e-4,54.492,9.679,-0.055859,14.969,1012.7,340.37,1.2245
4.045,4.7817,-2.1435,9.3035,2.0843,8.8211,1046.3,0.081132,2.4504e-4,54.493,9.679,-0.055494,14.969,1012.7,340.37,1.2245
4.046,4.7683,-2.1498,9.3032,2.0829,8.8281,1046.3,0.08114,2.4504e-4,54.494,9.679,-0.055133,14.969,1012.7,340.37,1.2245
4.047,4.7548,-2.1562,9.3029,2.0815,8.8355,1046.3,0.081148,2.4504e-4,54.495,9.679,-0.054776,14.969,1012.7,340.37,1.2245
4.048,4.7414,-2.1625,9.3026,2.0801,8.843,1046.3,0.081156,2.4504e-4,54.495,9.679,-0.054422,14.969,1012.7,340.37,1.2245
4.049,4.728,-2.1687,9.3023,2.0787,8.8504,1046.3,0.081164,2.4504e-4,54.496,9.679,-0.054071,14.969,1012.7,340.37,1.2245
4.05,4.7145,-2.1749,9.302,2.0774,8.8575,1046.3,0.081173,2.4504e-4,54.497,9.679,-0.053724,14.969,1012.7,340.37,1.2245
4.051,4.7011,-2.1811,9.3017,2.076,8.8647,1046.3,0.081181,2.4504e-4,54.498,9.679,-0.05338,14.969,1012.7,340.37,1.2245
4.052,4.6877,-2.1872,9.3015,2.0746,8.8722,1046.3,0.08119,2.4504e-4,54.499,9.679,-0.05304,14.97,1012.7,340.37,1.2245
4.053,4.6742,-2.1933,9.3012,2.0733,8.8798,1046.3,0.081198,2.4504e-4,54.5,9.679,-0.052703,14.97,1012.7,340.37,1.2245
4.054,4.6608,-2.1993,9.3009,2.0719,8.8868,1046.3,0.081207,2.4504e-4,54.501,9.679,-0.052369,14.97,1012.7,340.37,1.2245
4.055,4.6473,-2.2053,9.3006,2.0706,8.8943,1046.3,0.081216,2.4504e-4,54.502,9.679,-0.052039,14.97,1012.7,340.37,1.2245
4.056,4.6339,-2.2113,9.3004,2.0693,8.9018,1046.3,0.081225,2.4503e-4,54.503,9.679,-0.051712,14.97,1012.7,340.37,1.2245
4.057,4.6204,-2.2172,9.3001,2.068,8.9091,1046.3,0.081234,2.4503e-4,54.504,9.679,-0.051388,14.97,1012.7,340.37,1.2245
4.058,4.607,-2.223,9.2999,2.0667,8.9165,1046.3,0.081243,2.4503e-4,54.505,9.679,-0.051068,14.97,1012.7,340.37,1.2245
4.059,4.5935,-2.2289,9.2996,2.0654,8.9239,1046.3,0.081252,2.4503e-4,54.506,9.679,-0.050751,14.97,1012.7,340.37,1.2245
4.06,4.5801,-2.2346,9.2993,2.0641,8.9316,1046.2,0.081262,2.4503e-4,54.507,9.679,-0.050437,14.97,1012.7,340.37,1.2245
4.061,4.5666,-2.2404,9.2991,2.0628,8.9392,1046.2,0.081271,2.4503e-4,54.508,9.679,-0.050126,14.97,1012.7,340.37,1.2245
4.062,4.5532,-2.2461,9.2988,2.0615,8.9467,1046.2,0.081281,2.4503e-4,54.509,9.679,-0.049819,14.97,1012.7,340.37,1.2245
4.063,4.5397,-2.2517,9.2986,2.0603,8.9538,1046.2,0.08129,2.4503e-4,54.51,9.679,-0.049514,14.97,1012.7,340.37,1.2245
4.064,4.5262,-2.2573,9.2984,2.059,8.9618,1046.2,0.0813,2.4503e-4,54.511,9.679,-0.049213,14.971,1012.7,340.37,1.2245
4.065,4.5128,-2.2629,9.2981,2.0578,8.9693,1046.2,0.08131,2.4503e-4,54.512,9.679,-0.048915,14.971,1012.7,340.37,1.2245
4.066,4.4993,-2.2684,9.2979,2.0565,8.9768,1046.2,0.08132,2.4503e-4,54.513,9.679,-0.048621,14.971,1012.7,340.37,1.2245
4.067,4.4858,-2.2739,9.2976,2.0553,8.984,1046.2,0.08133,2.4503e-4,54.514,9.679,-0.048329,14.971,1012.7,340.37,1.2245
4.068,4.4724,-2.2793,9.2974,2.0541,8.9922,1046.2,0.08134,2.4503e-4,54.515,9.679,-0.04804,14.971,1012.7,340.37,1.2245
4.069,4.4589,-2.2847,9.2972,2.0529,8.9995,1046.2,0.08135,2.4503e-4,54.516,9.679,-0.047755,14.971,1012.7,340.37,1.2245
4.07,4.4454,-2.2901,9.297,2.0517,9.0074,1046.2,0.081361,2.4503e-4,54.517,9.679,-0.047473,14.971,1012.7,340.37,1.2245
4.071,4.4319,-2.2954,9.2967,2.0505,9.015,1046.2,0.081371,2.4503e-4,54.518,9.679,-0.047193,14.971,1012.7,340.37,1.2245
4.072,4.4184,-2.3006,9.2965,2.0493,9.0227,1046.2,0.081381,2.4503e-4,54.519,9.679,-0.046917,14.971,1012.7,340.37,1.2245
4.073,4.405,-2.3058,9.2963,2.0481,9.0303,1046.2,0.081392,2.4503e-4,54.52,9.679,-0.046644,14.971,1012.7,340.37,1.2245
4.074,4.3915,-2.311,9.2961,2.047,9.038,1046.2,0.081403,2.4502e-4,54.522,9.679,-0.046374,14.971,1012.7,340.37,1.2245
4.075,4.378,-2.3161,9.2959,2.0458,9.0457,1046.2,0.081414,2.4502e-4,54.523,9.679,-0.046107,14.972,1012.7,340.37,1.2245
4.076,4.3645,-2.3211,9.2957,2.0447,9.0531,1046.2,0.081424,2.4502e-4,54.524,9.679,-0.045843,14.972,1012.7,340.37,1.2245
4.077,4.351,-2.3262,9.2955,2.0435,9.0612,1046.2,0.081435,2.4502e-4,54.525,9.679,-0.045582,14.972,1012.7,340.37,1.2245
4.078,4.3375,-2.3311,9.2953,2.0424,9.0689,1046.2,0.081447,2.4502e-4,54.526,9.679,-0.045323,14.972,1012.7,340.37,1.2245
4.079,4.324,-2.3361,9.2951,2.0413,9.0768,1046.2,0.081458,2.4502e-4,54.527,9.679,-0.045068,14.972,1012.7,340.37,1.2245
4.08,4.3105,-2.3409,9.2949,2.0402,9.0843,1046.1,0.081469,2.4502e-4,54.529,9.679,-0.044816,14.972,1012.7,340.37,1.2245
4.081,4.297,-2.3458,9.2947,2.0391,9.0919,1046.1,0.08148,2.4502e-4,54.53,9.679,-0.044566,14.972,1012.7,340.37,1.2245
4.082,4.2835,-2.3505,9.2945,2.038,9.1001,1046.1,0.081492,2.4502e-4,54.531,9.679,-0.04432,14.972,1012.7,340.37,1.2245
4.083,4.27,-2.3553,9.2943,2.0369,9.1077,1046.1,0.081504,2.4502e-4,54.532,9.679,-0.044076,14.972,1012.7,340.37,1.2245
4.084,4.2565,-2.36,9.2941,2.0358,9.116,1046.1,0.081515,2.4502e-4,54.534,9.679,-0.043835,14.972,1012.8,340.37,1.2245
4.085,4.243,-2.3646,9.294,2.0347,9.1239,1046.1,0.081527,2.4502e-4,54.535,9.679,-0.043598,14.972,1012.8,340.37,1.2245
4.086,4.2294,-2.3692,9.2938,2.0337,9.1317,1046.1,0.081539,2.4502e-4,54.536,9.679,-0.043362,14.973,1012.8,340.37,1.2245
4.087,4.2159,-2.3737,9.2936,2.0326,9.1396,1046.1,0.081551,2.4502e-4,54.537,9.679,-0.04313,14.973,1012.8,340.37,1.2245
4.088,4.2024,-2.3782,9.2934,2.0316,9.1476,1046.1,0.081563,2.4502e-4,54.539,9.679,-0.042901,14.973,1012.8,340.37,1.2245
4.089,4.1889,-2.3827,9.2933,2.0306,9.1556,1046.1,0.081575,2.4502e-4,54.54,9.679,-0.042674,14.973,1012.8,340.37,1.2245
4.09,4.1754,-2.387,9.2931,2.0296,9.1637,1046.1,0.081587,2.4502e-4,54.541,9.679,-0.04245,14.973,1012.8,340.37,1.2245
4.091,4.1618,-2.3914,9.2929,2.0285,9.1716,1046.1,0.0816,2.4502e-4,54.543,9.679,-0.042229,14.973,1012.8,340.37,1.2245
4.092,4.1483,-2.3957,9.2928,2.0275,9.1792,1046.1,0.081612,2.4502e-4,54.544,9.679,-0.042011,14.973,1012.8,340.37,1.2245
4.093,4.1348,-2.3999,9.2926,2.0265,9.1872,1046.1,0.081625,2.4501e-4,54.545,9.679,-0.041795,14.973,1012.8,340.37,1.2245
4.094,4.1212,-2.4041,9.2924,2.0256,9.1953,1046.1,0.081638,2.4501e-4,54.547,9.679,-0.041582,14.973,1012.8,340.37,1.2245
4.095,4.1077,-2.4083,9.2923,2.0246,9.2035,1046.1,0.08165,2.4501e-4,54.548,9.679,-0.041372,14.973,1012.8,340.37,1.2245
4.096,4.0942,-2.4123,9.2921,2.0236,9.2117,1046.1,0.081663,2.4501e-4,54.549,9.679,-0.041165,14.973,1012.8,340.37,1.2245
4.097,4.0806,-2.4164,9.292,2.0227,9.2198,1046.1,0.081676,2.4501e-4,54.551,9.679,-0.04096,14.973,1012.8,340.37,1.2245
4.098,4.0671,-2.4204,9.2918,2.0217,9.2281,1046.1,0.081689,2.4501e-4,54.552,9.679,-0.040758,14.974,1012.8,340.37,1.2245
4.099,4.0535,-2.4243,9.2917,2.0208,9.2364,1046,0.081703,2.4501e-4,54.554,9.679,-0.040558,14.974,1012.8,340.37,1.2245
4.1,4.04,-2.4282,9.2915,2.0199,9.2445,1046,0.081716,2.4501e-4,54.555,9.679,-0.040362,14.974,1012.8,340.37,1.2245
4.101,4.0264,-2.4322,9.2913,2.0189,9.2526,1046,0.08173,2.4501e-4,54.556,9.6789,-0.040167,14.974,1012.8,340.37,1.2245
4.102,4.0129,-2.4362,9.2909,2.018,9.261,1046,0.081721,2.4501e-4,54.555,9.6786,-0.039976,14.974,1012.8,340.37,1.2245
4.103,3.9993,-2.4401,9.2904,2.0171,9.269,1046,0.081713,2.4501e-4,54.554,9.6783,-0.039787,14.974,1012.8,340.37,1.2245
4.104,3.9858,-2.444,9.29,2.0162,9.2778,1046,0.081704,2.4501e-4,54.553,9.678,-0.0396,14.974,1012.8,340.37,1.2245
4.105,3.9722,-2.4479,9.2896,2.0153,9.2859,1046,0.081696,2.4501e-4,54.552,9.6777,-0.039417,14.974,1012.8,340.37,1.2245
4.106,3.9586,-2.4517,9.2892,2.0145,9.2941,1046,0.081687,2.4501e-4,54.551,9.6774,-0.039235,14.974,1012.8,340.37,1.2245
4.107,3.9451,-2.4554,9.2888,2.0136,9.303,1046,0.081679,2.4501e-4,54.55,9.6771,-0.039057,14.974,1012.8,340.37,1.2245
4.108,3.9315,-2.4591,9.2884,2.0128,9.311,1046,0.08167,2.4501e-4,54.549,9.6768,-0.038881,14.974,1012.8,340.37,1.2246
4.109,3.9179,-2.4628,9.288,2.0119,9.3195,1046,0.081662,2.4501e-4,54.548,9.6765,-0.038707,14.975,1012.8,340.37,1.2246
4.11,3.9043,-2.4664,9.2876,2.0111,9.3278,1046,0.081654,2.4501e-4,54.547,9.6762,-0.038536,14.975,1012.8,340.37,1.2246
4.111,3.8908,-2.4699,9.2872,2.0103,9.3368,1046,0.081645,2.45e-4,54.546,9.6759,-0.038368,14.975,1012.8,340.37,1.2246
4.112,3.8772,-2.4734,9.2868,2.0094,9.345,1046,0.081637,2.45e-4,54.545,9.6756,-0.038202,14.975,1012.8,340.37,1.2246
4.113,3.8636,-2.4768,9.2864,2.0086,9.3538,1046,0.081629,2.45e-4,54.544,9.6753,-0.038038,14.975,1012.8,340.37,1.2246
4.114,3.85,-2.4802,9.286,2.0078,9.3622,1046,0.081621,2.45e-4,54.543,9.675,-0.037877,14.975,1012.8,340.37,1.2246
4.115,3.8364,-2.4835,9.2856,2.007,9.3708,1046,0.081612,2.45e-4,54.542,9.6747,-0.037719,14.975,1012.8,340.37,1.2246
4.116,3.8229,-2.4868,9.2852,2.0063,9.3791,1046,0.081604,2.45e-4,54.541,9.6744,-0.037562,14.975,1012.8,340.37,1.2246
4.117,3.8093,-2.49,9.2849,2.0055,9.3875,1046,0.081596,2.45e-4,54.54,9.6741,-0.037409,14.975,1012.8,340.37,1.2246
4.118,3.7957,-2.4932,9.2845,2.0047,9.3961,1046,0.081588,2.45e-4,54.539,9.6739,-0.037258,14.975,1012.8,340.37,1.2246
4.119,3.7821,-2.4963,9.2841,2.004,9.4047,1045.9,0.08158,2.45e-4,54.538,9.6736,-0.037109,14.975,1012.8,340.37,1.2246
4.12,3.7685,-2.4993,9.2837,2.0032,9.4137,1045.9,0.081572,2.45e-4,54.536,9.6733,-0.036962,14.976,1012.8,340.37,1.2246
4.121,3.7549,-2.5023,9.2833,2.0025,9.4221,1045.9,0.081564,2.45e-4,54.535,9.673,-0.036818,14.976,1012.8,340.37,1.2246
4.122,3.7413,-2.5053,9.283,2.0018,9.4306,1045.9,0.081556,2.45e-4,54.534,9.6727,-0.036677,14.976,1012.8,340.37,1.2246
4.123,3.7277,-2.5081,9.2826,2.0011,9.4393,1045.9,0.081548,2.45e-4,54.533,9.6724,-0.036538,14.976,1012.8,340.37,1.2246
4.124,3.7141,-2.511,9.2822,2.0004,9.4485,1045.9,0.08154,2.45e-4,54.532,9.6721,-0.036401,14.976,1012.8,340.37,1.2246
4.125,3.7005,-2.5138,9.2819,1.9997,9.4572,1045.9,0.081532,2.45e-4,54.531,9.6718,-0.036266,14.976,1012.8,340.37,1.2246
4.126,3.6868,-2.5165,9.2815,1.999,9.4657,1045.9,0.081524,2.45e-4,54.53,9.6715,-0.036134,14.976,1012.8,340.37,1.2246
4.127,3.6732,-2.5192,9.2812,1.9983,9.4748,1045.9,0.081517,2.45e-4,54.529,9.6712,-0.036005,14.976,1012.8,340.37,1.2246
4.128,3.6596,-2.5218,9.2808,1.9977,9.4835,1045.9,0.081509,2.45e-4,54.528,9.6709,-0.035877,14.976,1012.8,340.37,1.2246
4.129,3.646,-2.5243,9.2804,1.997,9.4921,1045.9,0.081501,2.45e-4,54.527,9.6706,-0.035752,14.976,1012.8,340.37,1.2246
4.13,3.6324,-2.5268,9.2801,1.9964,9.501,1045.9,0.081493,2.4499e-4,54.526,9.6703,-0.035629,14.976,1012.8,340.37,1.2246
4.131,3.6187,-2.5293,9.2797,1.9957,9.51,1045.9,0.081486,2.4499e-4,54.525,9.67,-0.035509,14.976,1012.8,340.37,1.2246
4.132,3.6051,-2.5317,9.2794,1.9951,9.5185,1045.9,0.081478,2.4499e-4,54.524,9.6697,-0.035391,14.977,1012.8,340.37,1.2246
4.133,3.5915,-2.534,9.279,1.9945,9.5277,1045.9,0.08147,2.4499e-4,54.523,9.6694,-0.035275,14.977,1012.8,340.37,1.2246
4.134,3.5778,-2.5363,9.2787,1.9939,9.5366,1045.9,0.081463,2.4499e-4,54.522,9.6691,-0.035162,14.977,1012.8,340.37,1.2246
4.135,3.5642,-2.5385,9.2784,1.9933,9.5453,1045.9,0.081455,2.4499e-4,54.522,9.6688,-0.03505,14.977,1012.8,340.37,1.2246
4.136,3.5506,-2.5407,9.278,1.9927,9.5544,1045.9,0.081448,2.4499e-4,54.521,9.6686,-0.034941,14.977,1012.8,340.37,1.2246
4.137,3.5369,-2.5428,9.2777,1.9921,9.5632,1045.9,0.08144,2.4499e-4,54.52,9.6683,-0.034835,14.977,1012.8,340.37,1.2246
4.138,3.5233,-2.5448,9.2773,1.9915,9.5721,1045.8,0.081433,2.4499e-4,54.519,9.668,-0.03473,14.977,1012.8,340.38,1.2246
4.139,3.5096,-2.5468,9.277,1.991,9.5814,1045.8,0.081425,2.4499e-4,54.518,9.6677,-0.034628,14.977,1012.8,340.38,1.2246
4.14,3.496,-2.5488,9.2767,1.9904,9.5906,1045.8,0.081418,2.4499e-4,54.517,9.6674,-0.034528,14.977,1012.8,340.38,1.2246
4.141,3.4823,-2.5507,9.2763,1.9899,9.5996,1045.8,0.08141,2.4499e-4,54.516,9.6671,-0.034431,14.977,1012.8,340.38,1.2246
4.142,3.4687,-2.5525,9.276,1.9894,9.6085,1045.8,0.081403,2.4499e-4,54.515,9.6668,-0.034335,14.977,1012.8,340.38,1.2246
4.143,3.455,-2.5543,9.2757,1.9888,9.6175,1045.8,0.081395,2.4499e-4,54.514,9.6665,-0.034242,14.978,1012.8,340.38,1.2246
4.144,3.4414,-2.556,9.2754,1.9883,9.6265,1045.8,0.081388,2.4499e-4,54.513,9.6662,-0.034151,14.978,1012.8,340.38,1.2246
4.145,3.4277,-2.5576,9.275,1.9878,9.6357,1045.8,0.081381,2.4499e-4,54.512,9.6659,-0.034062,14.978,1012.8,340.38,1.2246
4.146,3.414,-2.5592,9.2747,1.9873,9.6452,1045.8,0.081374,2.4499e-4,54.511,9.6656,-0.033976,14.978,1012.8,340.38,1.2246
4.147,3.4004,-2.5608,9.2744,1.9868,9.6543,1045.8,0.081366,2.4499e-4,54.51,9.6653,-0.033892,14.978,1012.9,340.38,1.2246
