Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),AoA (),Multiplier ()
1.2926,8.1116,9.5013,1.5,9.7112,4.7968,1.15E-07,-0.68705,0.68705,-1.5708,2.0082,4.5562,0.49934,-1.4067,9.7922,0.33573,0,-0.69031,-0.69031,1061,71.365,0.083185,2.47E-04,39.869,55.014,-1.9876,0.027916,609830,13.035,0.12892,0.39572,0.51165,0.22713,0.048485,0.1201,2.4046,-4.063,5.94E-05,0,0,0,0,-0.71639,7.62,45.604,1.2342,-1.5708,2,14.947,0.98587,0.1675,1.62E-08,0,11.94,1.293
1.2936,8.1211,9.5028,1.493,9.7136,4.8016,1.15E-07,-0.68906,0.68906,-1.5708,2.0128,4.5635,0.49934,-1.4067,9.7922,0.33594,0,-0.69125,-0.69125,1061,71.358,0.08319,2.47E-04,39.874,55.015,-1.987,0.02792,609927,13.031,0.12895,0.39571,0.51162,0.22712,0.048485,0.1201,2.4071,-4.0654,-3.79E-04,0,0,0,0,-0.71811,7.62,45.604,1.2335,-1.5708,2,14.947,0.98581,0.16785,1.61E-08,0,11.965,1.2929
1.2946,8.1307,9.5043,1.4861,9.716,4.8063,1.15E-07,-0.69107,0.69107,-1.5708,2.0173,4.5708,0.49934,-1.4067,9.7922,0.33616,0,-0.69218,-0.69218,1061,71.351,0.083195,2.47E-04,39.879,55.015,-1.9865,0.027925,610022,13.027,0.12898,0.3957,0.51158,0.22712,0.048485,0.1201,2.4096,-4.0668,-4.87E-04,0,0,0,0,-0.71984,7.62,45.604,1.2328,-1.5708,2,14.947,0.98576,0.16819,1.60E-08,0,11.989,1.2928
1.2956,8.1402,9.5058,1.4791,9.7185,4.8111,1.16E-07,-0.69309,0.69309,-1.5708,2.0219,4.5781,0.49934,-1.4067,9.7922,0.33637,0,-0.69312,-0.69312,1061,71.344,0.083201,2.47E-04,39.884,55.016,-1.9859,0.027929,610118,13.023,0.12901,0.3957,0.51154,0.22711,0.048485,0.1201,2.4122,-4.0684,1.06E-04,0,0,0,0,-0.72157,7.62,45.604,1.2321,-1.5708,2,14.947,0.9857,0.16853,1.60E-08,0,12.014,1.2928
1.2966,8.1497,9.5073,1.4721,9.7208,4.8159,1.16E-07,-0.69512,0.69512,-1.5708,2.0265,4.5854,0.49934,-1.4067,9.7922,0.33658,0,-0.69406,-0.69406,1061,71.337,0.083206,2.47E-04,39.888,55.016,-1.9853,0.027933,610213,13.018,0.12904,0.39569,0.5115,0.2271,0.048485,0.1201,2.4147,-4.0706,6.53E-05,0,0,0,0,-0.7233,7.62,45.604,1.2314,-1.5708,2,14.947,0.98564,0.16887,1.59E-08,0,12.039,1.2927
1.2976,8.1592,9.5087,1.4651,9.7232,4.8208,1.16E-07,-0.69715,0.69715,-1.5708,2.0311,4.5927,0.49934,-1.4067,9.7922,0.33679,0,-0.69501,-0.69501,1061,71.33,0.083211,2.47E-04,39.893,55.017,-1.9847,0.027938,610308,13.014,0.12907,0.39568,0.51146,0.2271,0.048485,0.1201,2.4172,-4.0725,-3.81E-04,0,0,0,0,-0.72503,7.62,45.604,1.2307,-1.5708,2,14.947,0.98558,0.16921,1.58E-08,0,12.063,1.2926
1.2986,8.1687,9.5102,1.4581,9.7256,4.8256,1.17E-07,-0.69918,0.69918,-1.5708,2.0357,4.6,0.49934,-1.4067,9.7922,0.337,0,-0.69595,-0.69595,1061,71.323,0.083217,2.47E-04,39.898,55.017,-1.9841,0.027942,610402,13.01,0.1291,0.39567,0.51142,0.22709,0.048485,0.1201,2.4197,-4.0739,1.86E-04,0,0,0,0,-0.72677,7.62,45.604,1.23,-1.5708,2,14.947,0.98552,0.16955,1.58E-08,0,12.088,1.2925
1.2996,8.1782,9.5117,1.4511,9.728,4.8305,1.17E-07,-0.70122,0.70122,-1.5708,2.0403,4.6073,0.49934,-1.4067,9.7922,0.33722,0,-0.69689,-0.69689,1061,71.316,0.083223,2.47E-04,39.903,55.018,-1.9835,0.027946,610496,13.006,0.12913,0.39567,0.51138,0.22708,0.048485,0.1201,2.4223,-4.0759,-4.53E-04,0,0,0,0,-0.72852,7.62,45.604,1.2293,-1.5708,2,14.947,0.98546,0.1699,1.57E-08,0,12.113,1.2924
1.3006,8.1877,9.5131,1.4441,9.7304,4.8353,1.17E-07,-0.70326,0.70326,-1.5708,2.0449,4.6147,0.49934,-1.4067,9.7922,0.33743,0,-0.69783,-0.69783,1061,71.309,0.083228,2.47E-04,39.908,55.018,-1.983,0.027951,610590,13.002,0.12916,0.39566,0.51134,0.22707,0.048485,0.1201,2.4248,-4.0779,1.44E-05,0,0,0,0,-0.73026,7.62,45.604,1.2286,-1.5708,2,14.947,0.9854,0.17024,1.57E-08,0,12.138,1.2924
1.3016,8.1972,9.5146,1.437,9.7328,4.8402,1.18E-07,-0.70531,0.70531,-1.5708,2.0495,4.622,0.49934,-1.4067,9.7922,0.33764,0,-0.69878,-0.69878,1061,71.302,0.083234,2.47E-04,39.913,55.019,-1.9824,0.027955,610684,12.998,0.12919,0.39565,0.5113,0.22707,0.048485,0.1201,2.4274,-4.0797,2.76E-04,0,0,0,0,-0.73201,7.62,45.604,1.2279,-1.5708,2,14.947,0.98534,0.17059,1.57E-08,0,12.162,1.2923
1.3026,8.2067,9.516,1.43,9.7352,4.8451,1.18E-07,-0.70736,0.70736,-1.5708,2.0541,4.6293,0.49934,-1.4067,9.7922,0.33786,0,-0.69972,-0.69972,1061,71.294,0.08324,2.47E-04,39.918,55.02,-1.9818,0.027959,610777,12.994,0.12922,0.39565,0.51126,0.22706,0.048485,0.1201,2.4299,-4.0823,-1.30E-04,0,0,0,0,-0.73377,7.62,45.604,1.2273,-1.5708,2,14.947,0.98528,0.17093,1.57E-08,0,12.187,1.2922
1.3036,8.2162,9.5174,1.4229,9.7375,4.8501,1.19E-07,-0.70942,0.70942,-1.5708,2.0588,4.6366,0.49934,-1.4067,9.7922,0.33807,0,-0.70066,-0.70066,1061,71.287,0.083246,2.47E-04,39.923,55.02,-1.9812,0.027964,610870,12.99,0.12925,0.39564,0.51122,0.22705,0.048485,0.1201,2.4325,-4.084,4.69E-04,0,0,0,0,-0.73553,7.62,45.604,1.2265,-1.5708,2,14.947,0.98522,0.17127,1.57E-08,0,12.212,1.2921
1.3046,8.2258,9.5188,1.4159,9.7399,4.855,1.19E-07,-0.71148,0.71148,-1.5708,2.0634,4.644,0.49934,-1.4067,9.7922,0.33829,0,-0.70161,-0.70161,1061,71.28,0.083252,2.47E-04,39.928,55.021,-1.9807,0.027968,610963,12.986,0.12928,0.39563,0.51117,0.22704,0.048485,0.1201,2.4351,-4.0856,4.24E-04,0,0,0,0,-0.73729,7.62,45.604,1.2258,-1.5708,2,14.947,0.98516,0.17162,1.57E-08,0,12.237,1.292
1.3056,8.2353,9.5203,1.4088,9.7423,4.86,1.19E-07,-0.71354,0.71354,-1.5708,2.0681,4.6513,0.49934,-1.4067,9.7922,0.3385,0,-0.70256,-0.70256,1060.9,71.273,0.083259,2.47E-04,39.933,55.021,-1.9801,0.027972,611055,12.982,0.12931,0.39562,0.51113,0.22704,0.048485,0.1201,2.4376,-4.0875,2.56E-04,0,0,0,0,-0.73905,7.62,45.604,1.2251,-1.5708,2,14.946,0.9851,0.17197,1.57E-08,0,12.262,1.292
1.3066,8.2448,9.5217,1.4017,9.7446,4.865,1.20E-07,-0.71561,0.71561,-1.5708,2.0727,4.6587,0.49934,-1.4067,9.7922,0.33872,0,-0.7035,-0.7035,1060.9,71.266,0.083265,2.47E-04,39.938,55.022,-1.9795,0.027976,611147,12.978,0.12934,0.39562,0.51109,0.22703,0.048485,0.1201,2.4402,-4.0896,3.25E-05,0,0,0,0,-0.74082,7.62,45.604,1.2244,-1.5708,2,14.946,0.98504,0.17231,1.57E-08,0,12.287,1.2919
1.3076,8.2543,9.5231,1.3946,9.747,4.87,1.20E-07,-0.71769,0.71769,-1.5708,2.0774,4.666,0.49934,-1.4067,9.7922,0.33893,0,-0.70445,-0.70445,1060.9,71.259,0.083271,2.47E-04,39.943,55.023,-1.9789,0.027981,611239,12.974,0.12937,0.39561,0.51105,0.22702,0.048485,0.1201,2.4428,-4.0911,-1.67E-04,0,0,0,0,-0.74259,7.62,45.604,1.2237,-1.5708,2,14.946,0.98498,0.17266,1.57E-08,0,12.312,1.2918
1.3086,8.2639,9.5245,1.3875,9.7494,4.875,1.20E-07,-0.71977,0.71977,-1.5708,2.082,4.6734,0.49934,-1.4067,9.7922,0.33915,0,-0.7054,-0.7054,1060.9,71.252,0.083278,2.47E-04,39.948,55.023,-1.9784,0.027985,611331,12.97,0.12939,0.3956,0.51101,0.22702,0.048485,0.1201,2.4454,-4.093,-2.73E-04,0,0,0,0,-0.74437,7.62,45.604,1.223,-1.5708,2,14.946,0.98492,0.17301,1.57E-08,0,12.337,1.2917
1.3096,8.2734,9.5258,1.3804,9.7517,4.88,1.21E-07,-0.72185,0.72185,-1.5708,2.0867,4.6807,0.49934,-1.4067,9.7922,0.33936,0,-0.70635,-0.70635,1060.9,71.245,0.083285,2.47E-04,39.953,55.024,-1.9778,0.027989,611422,12.966,0.12942,0.3956,0.51097,0.22701,0.048485,0.1201,2.4479,-4.0952,-2.70E-05,0,0,0,0,-0.74615,7.62,45.604,1.2223,-1.5708,2,14.946,0.98486,0.17335,1.57E-08,0,12.362,1.2916
1.3106,8.2829,9.5272,1.3733,9.7541,4.8851,1.21E-07,-0.72394,0.72394,-1.5708,2.0914,4.6881,0.49934,-1.4067,9.7922,0.33958,0,-0.7073,-0.7073,1060.9,71.238,0.083291,2.47E-04,39.958,55.025,-1.9772,0.027993,611513,12.962,0.12945,0.39559,0.51093,0.227,0.048485,0.1201,2.4505,-4.0969,3.68E-04,0,0,0,0,-0.74793,7.62,45.604,1.2216,-1.5708,2,14.946,0.9848,0.1737,1.58E-08,0,12.387,1.2916
1.3116,8.2924,9.5286,1.3662,9.7564,4.8901,1.22E-07,-0.72604,0.72604,-1.5708,2.0961,4.6954,0.49934,-1.4067,9.7922,0.3398,0,-0.70825,-0.70825,1060.9,71.231,0.083298,2.47E-04,39.963,55.025,-1.9767,0.027997,611603,12.958,0.12948,0.39558,0.51088,0.22699,0.048485,0.1201,2.4531,-4.0991,-5.49E-05,0,0,0,0,-0.74972,7.62,45.604,1.2209,-1.5708,2,14.946,0.98474,0.17405,1.58E-08,0,12.413,1.2915
1.3126,8.302,9.53,1.359,9.7588,4.8952,1.22E-07,-0.72813,0.72813,-1.5708,2.1008,4.7028,0.49934,-1.4067,9.7922,0.34001,0,-0.7092,-0.7092,1060.9,71.224,0.083305,2.47E-04,39.968,55.026,-1.9761,0.028002,611693,12.954,0.1295,0.39557,0.51084,0.22699,0.048485,0.1201,2.4557,-4.1016,4.58E-04,0,0,0,0,-0.75151,7.62,45.604,1.2202,-1.5708,2,14.946,0.98468,0.1744,1.58E-08,0,12.438,1.2914
1.3136,8.3115,9.5313,1.3519,9.7611,4.9003,1.22E-07,-0.73024,0.73024,-1.5708,2.1055,4.7102,0.49934,-1.4067,9.7922,0.34023,0,-0.71015,-0.71015,1060.9,71.217,0.083312,2.47E-04,39.973,55.027,-1.9755,0.028006,611783,12.95,0.12953,0.39557,0.5108,0.22698,0.048485,0.1201,2.4584,-4.1035,3.45E-04,0,0,0,0,-0.75331,7.62,45.604,1.2195,-1.5708,2,14.946,0.98461,0.17475,1.58E-08,0,12.463,1.2913
1.3146,8.321,9.5327,1.3447,9.7634,4.9055,1.23E-07,-0.73234,0.73234,-1.5708,2.1102,4.7175,0.49934,-1.4067,9.7922,0.34045,0,-0.7111,-0.7111,1060.9,71.209,0.083319,2.47E-04,39.978,55.027,-1.975,0.02801,611873,12.946,0.12956,0.39556,0.51076,0.22697,0.048485,0.1201,2.461,-4.1054,1.12E-04,0,0,0,0,-0.75511,7.62,45.604,1.2188,-1.5708,2,14.946,0.98455,0.1751,1.59E-08,0,12.488,1.2912
1.3156,8.3306,9.534,1.3376,9.7658,4.9106,1.23E-07,-0.73446,0.73446,-1.5708,2.1149,4.7249,0.49934,-1.4067,9.7922,0.34067,0,-0.71205,-0.71205,1060.9,71.202,0.083327,2.47E-04,39.983,55.028,-1.9744,0.028014,611962,12.942,0.12959,0.39555,0.51071,0.22697,0.048485,0.1201,2.4636,-4.1074,3.33E-04,0,0,0,0,-0.75691,7.62,45.604,1.2181,-1.5708,2,14.946,0.98449,0.17545,1.59E-08,0,12.514,1.2911
1.3166,8.3401,9.5353,1.3304,9.7681,4.9157,1.23E-07,-0.73657,0.73657,-1.5708,2.1197,4.7323,0.49934,-1.4067,9.7922,0.34089,0,-0.71301,-0.71301,1060.9,71.195,0.083334,2.47E-04,39.988,55.029,-1.9739,0.028018,612051,12.937,0.12961,0.39555,0.51067,0.22696,0.048485,0.1201,2.4662,-4.1089,-3.06E-04,0,0,0,0,-0.75872,7.62,45.604,1.2174,-1.5708,2,14.946,0.98443,0.1758,1.59E-08,0,12.539,1.291
1.3176,8.3496,9.5367,1.3232,9.7704,4.9209,1.24E-07,-0.7387,0.7387,-1.5708,2.1244,4.7397,0.49934,-1.4067,9.7922,0.3411,0,-0.71396,-0.71396,1060.9,71.188,0.083342,2.47E-04,39.993,55.03,-1.9733,0.028022,612140,12.933,0.12964,0.39554,0.51063,0.22695,0.048485,0.1201,2.4688,-4.1114,-2.10E-04,0,0,0,0,-0.76053,7.62,45.604,1.2166,-1.5708,2,14.946,0.98436,0.17615,1.59E-08,0,12.565,1.291
1.3186,8.3592,9.538,1.316,9.7727,4.9261,1.24E-07,-0.74082,0.74082,-1.5708,2.1292,4.7471,0.49934,-1.4067,9.7922,0.34132,0,-0.71492,-0.71492,1060.9,71.181,0.083349,2.47E-04,39.998,55.03,-1.9727,0.028026,612228,12.929,0.12967,0.39553,0.51058,0.22695,0.048485,0.1201,2.4715,-4.113,-3.95E-04,0,0,0,0,-0.76234,7.62,45.604,1.2159,-1.5708,2,14.946,0.9843,0.1765,1.60E-08,0,12.59,1.2909
1.3196,8.3687,9.5393,1.3088,9.7751,4.9313,1.25E-07,-0.74295,0.74295,-1.5708,2.1339,4.7545,0.49934,-1.4067,9.7922,0.34154,0,-0.71587,-0.71587,1060.8,71.174,0.083357,2.47E-04,40.003,55.031,-1.9722,0.02803,612317,12.925,0.12969,0.39553,0.51054,0.22694,0.048485,0.1201,2.4741,-4.1157,-1.29E-04,0,0,0,0,-0.76416,7.62,45.604,1.2152,-1.5708,2,14.946,0.98424,0.17685,1.61E-08,0,12.616,1.2908
1.3206,8.3782,9.5406,1.3016,9.7774,4.9365,1.25E-07,-0.74509,0.74509,-1.5708,2.1387,4.7619,0.49934,-1.4067,9.7922,0.34176,0,-0.71683,-0.71683,1060.8,71.167,0.083365,2.47E-04,40.008,55.032,-1.9716,0.028034,612404,12.921,0.12972,0.39552,0.5105,0.22693,0.048485,0.1201,2.4768,-4.1177,-2.58E-04,0,0,0,0,-0.76598,7.62,45.604,1.2145,-1.5708,2,14.946,0.98417,0.17721,1.61E-08,0,12.641,1.2907
1.3216,8.3878,9.5419,1.2943,9.7797,4.9418,1.25E-07,-0.74723,0.74723,-1.5708,2.1434,4.7693,0.49934,-1.4067,9.7922,0.34198,0,-0.71778,-0.71778,1060.8,71.16,0.083372,2.47E-04,40.013,55.033,-1.9711,0.028038,612492,12.917,0.12975,0.39551,0.51045,0.22693,0.048485,0.1201,2.4794,-4.119,4.82E-04,0,0,0,0,-0.7678,7.62,45.604,1.2138,-1.5708,2,14.945,0.98411,0.17756,1.62E-08,0,12.667,1.2906
1.3226,8.3973,9.5432,1.2871,9.782,4.947,1.26E-07,-0.74938,0.74938,-1.5708,2.1482,4.7767,0.49934,-1.4067,9.7922,0.3422,0,-0.71874,-0.71874,1060.8,71.153,0.08338,2.47E-04,40.018,55.034,-1.9705,0.028042,612579,12.913,0.12977,0.39551,0.51041,0.22692,0.048485,0.1201,2.4821,-4.1214,1.06E-04,0,0,0,0,-0.76963,7.62,45.604,1.2131,-1.5708,2,14.945,0.98405,0.17791,1.63E-08,0,12.692,1.2905
1.3236,8.4069,9.5445,1.2799,9.7843,4.9523,1.26E-07,-0.75153,0.75153,-1.5708,2.153,4.7841,0.49934,-1.4067,9.7922,0.34242,0,-0.7197,-0.7197,1060.8,71.146,0.083389,2.47E-04,40.023,55.034,-1.97,0.028046,612666,12.909,0.1298,0.3955,0.51036,0.22691,0.048485,0.1201,2.4847,-4.1233,1.57E-04,0,0,0,0,-0.77147,7.62,45.604,1.2123,-1.5708,2,14.945,0.98398,0.17827,1.63E-08,0,12.718,1.2904
1.3246,8.4164,9.5458,1.2726,9.7866,4.9576,1.26E-07,-0.75368,0.75368,-1.5708,2.1578,4.7915,0.49934,-1.4067,9.7922,0.34264,0,-0.72066,-0.72066,1060.8,71.139,0.083397,2.47E-04,40.028,55.035,-1.9694,0.02805,612752,12.905,0.12982,0.39549,0.51032,0.22691,0.048485,0.1201,2.4874,-4.1253,7.77E-05,0,0,0,0,-0.7733,7.62,45.604,1.2116,-1.5708,2,14.945,0.98392,0.17862,1.64E-08,0,12.744,1.2903
1.3256,8.426,9.547,1.2654,9.7889,4.9629,1.27E-07,-0.75584,0.75584,-1.5708,2.1626,4.7989,0.49934,-1.4067,9.7922,0.34286,0,-0.72162,-0.72162,1060.8,71.132,0.083405,2.47E-04,40.033,55.036,-1.9689,0.028054,612839,12.901,0.12985,0.39549,0.51028,0.2269,0.048485,0.1201,2.49,-4.1279,-1.50E-04,0,0,0,0,-0.77514,7.62,45.604,1.2109,-1.5708,2,14.945,0.98385,0.17898,1.64E-08,0,12.77,1.2903
1.3266,8.4355,9.5483,1.2581,9.7912,4.9682,1.27E-07,-0.75801,0.75801,-1.5708,2.1674,4.8063,0.49934,-1.4067,9.7922,0.34309,0,-0.72258,-0.72258,1060.8,71.124,0.083414,2.47E-04,40.038,55.037,-1.9683,0.028058,612925,12.897,0.12987,0.39548,0.51023,0.22689,0.048485,0.1201,2.4927,-4.1294,-1.47E-04,0,0,0,0,-0.77699,7.62,45.604,1.2102,-1.5708,2,14.945,0.98379,0.17933,1.65E-08,0,12.795,1.2902
1.3276,8.4451,9.5496,1.2508,9.7935,4.9736,1.28E-07,-0.76018,0.76018,-1.5708,2.1722,4.8137,0.49934,-1.4067,9.7922,0.34331,0,-0.72354,-0.72354,1060.8,71.117,0.083422,2.47E-04,40.043,55.038,-1.9678,0.028062,613010,12.893,0.1299,0.39547,0.51019,0.22689,0.048485,0.1201,2.4954,-4.1315,1.36E-04,0,0,0,0,-0.77884,7.62,45.604,1.2095,-1.5708,2,14.945,0.98372,0.17969,1.65E-08,0,12.821,1.2901
1.3286,8.4546,9.5508,1.2435,9.7958,4.9789,1.28E-07,-0.76235,0.76235,-1.5708,2.177,4.8212,0.49934,-1.4067,9.7922,0.34353,0,-0.7245,-0.7245,1060.8,71.11,0.083431,2.47E-04,40.048,55.039,-1.9672,0.028066,613096,12.889,0.12992,0.39547,0.51014,0.22688,0.048485,0.1201,2.4981,-4.1332,-4.66E-04,0,0,0,0,-0.78069,7.62,45.604,1.2087,-1.5708,2,14.945,0.98366,0.18004,1.65E-08,0,12.847,1.29
1.3296,8.4642,9.552,1.2362,9.7981,4.9843,1.28E-07,-0.76453,0.76453,-1.5708,2.1818,4.8286,0.49934,-1.4067,9.7922,0.34375,0,-0.72546,-0.72546,1060.8,71.103,0.083439,2.47E-04,40.053,55.04,-1.9667,0.02807,613181,12.885,0.12995,0.39546,0.5101,0.22687,0.048485,0.1201,2.5008,-4.1358,3.26E-04,0,0,0,0,-0.78254,7.62,45.604,1.208,-1.5708,2,14.945,0.98359,0.1804,1.65E-08,0,12.873,1.2899
1.3306,8.4737,9.5533,1.2289,9.8003,4.9897,1.29E-07,-0.76672,0.76672,-1.5708,2.1867,4.836,0.49934,-1.4067,9.7922,0.34397,0,-0.72642,-0.72642,1060.8,71.096,0.083448,2.47E-04,40.058,55.041,-1.9662,0.028074,613266,12.881,0.12997,0.39545,0.51005,0.22687,0.048485,0.1201,2.5035,-4.1379,3.82E-04,0,0,0,0,-0.7844,7.62,45.604,1.2073,-1.5708,2,14.945,0.98353,0.18076,1.65E-08,0,12.899,1.2898
1.3316,8.4833,9.5545,1.2216,9.8026,4.9951,1.29E-07,-0.76891,0.76891,-1.5708,2.1915,4.8435,0.49934,-1.4067,9.7922,0.3442,0,-0.72739,-0.72739,1060.8,71.089,0.083457,2.47E-04,40.063,55.042,-1.9656,0.028078,613350,12.877,0.13,0.39545,0.51001,0.22686,0.048485,0.1201,2.5062,-4.1399,-1.94E-05,0,0,0,0,-0.78627,7.62,45.604,1.2066,-1.5708,2,14.945,0.98346,0.18111,1.65E-08,0,12.925,1.2897
1.3326,8.4928,9.5557,1.2142,9.8049,5.0005,1.30E-07,-0.7711,0.7711,-1.5708,2.1963,4.8509,0.49934,-1.4067,9.7922,0.34442,0,-0.72835,-0.72835,1060.8,71.082,0.083466,2.47E-04,40.069,55.042,-1.9651,0.028082,613434,12.873,0.13002,0.39544,0.50996,0.22685,0.048485,0.1201,2.5089,-4.1425,-2.62E-04,0,0,0,0,-0.78814,7.62,45.604,1.2058,-1.5708,2,14.945,0.9834,0.18147,1.64E-08,0,12.951,1.2896
1.3336,8.5024,9.5569,1.2069,9.8072,5.006,1.30E-07,-0.7733,0.7733,-1.5708,2.2012,4.8583,0.49934,-1.4067,9.7922,0.34464,0,-0.72931,-0.72931,1060.7,71.075,0.083475,2.47E-04,40.074,55.043,-1.9645,0.028086,613518,12.869,0.13004,0.39543,0.50991,0.22685,0.048485,0.1201,2.5116,-4.1442,3.51E-04,0,0,0,0,-0.79001,7.62,45.604,1.2051,-1.5708,2,14.945,0.98333,0.18183,1.64E-08,0,12.977,1.2895
1.3346,8.5119,9.5581,1.1995,9.8094,5.0115,1.30E-07,-0.7755,0.7755,-1.5708,2.2061,4.8658,0.49934,-1.4067,9.7922,0.34487,0,-0.73028,-0.73028,1060.7,71.068,0.083485,2.47E-04,40.079,55.044,-1.964,0.028089,613601,12.865,0.13007,0.39543,0.50987,0.22684,0.048485,0.1201,2.5143,-4.1464,8.69E-05,0,0,0,0,-0.79188,7.62,45.604,1.2044,-1.5708,2,14.945,0.98326,0.18219,1.64E-08,0,13.003,1.2894
1.3356,8.5215,9.5593,1.1922,9.8117,5.0169,1.31E-07,-0.77771,0.77771,-1.5708,2.2109,4.8732,0.49934,-1.4067,9.7922,0.34509,0,-0.73124,-0.73124,1060.7,71.061,0.083494,2.47E-04,40.084,55.045,-1.9635,0.028093,613685,12.861,0.13009,0.39542,0.50982,0.22683,0.048485,0.1201,2.517,-4.1481,2.12E-04,0,0,0,0,-0.79376,7.62,45.604,1.2036,-1.5708,2,14.945,0.9832,0.18255,1.63E-08,0,13.029,1.2893
1.3366,8.5311,9.5605,1.1848,9.814,5.0224,1.31E-07,-0.77992,0.77992,-1.5708,2.2158,4.8807,0.49934,-1.4067,9.7922,0.34532,0,-0.73221,-0.73221,1060.7,71.054,0.083503,2.47E-04,40.089,55.046,-1.9629,0.028097,613768,12.856,0.13011,0.39541,0.50977,0.22683,0.048485,0.1201,2.5197,-4.1508,-1.98E-04,0,0,0,0,-0.79564,7.62,45.604,1.2029,-1.5708,2,14.945,0.98313,0.18291,1.63E-08,0,13.055,1.2892
1.3376,8.5406,9.5617,1.1774,9.8162,5.0279,1.31E-07,-0.78214,0.78214,-1.5708,2.2207,4.8881,0.49934,-1.4067,9.7922,0.34554,0,-0.73318,-0.73318,1060.7,71.047,0.083513,2.47E-04,40.094,55.047,-1.9624,0.028101,613850,12.852,0.13014,0.39541,0.50973,0.22682,0.048485,0.1201,2.5224,-4.1525,-3.77E-04,0,0,0,0,-0.79753,7.62,45.604,1.2022,-1.5708,2,14.944,0.98306,0.18327,1.62E-08,0,13.082,1.2891
1.3386,8.5502,9.5629,1.17,9.8185,5.0335,1.32E-07,-0.78437,0.78437,-1.5708,2.2256,4.8956,0.49934,-1.4067,9.7922,0.34577,0,-0.73415,-0.73415,1060.7,71.039,0.083523,2.47E-04,40.099,55.048,-1.9619,0.028105,613933,12.848,0.13016,0.3954,0.50968,0.22681,0.048485,0.1201,2.5252,-4.1542,3.21E-05,0,0,0,0,-0.79942,7.62,45.604,1.2014,-1.5708,2,14.944,0.983,0.18363,1.62E-08,0,13.108,1.289
1.3396,8.5597,9.5641,1.1626,9.8207,5.039,1.32E-07,-0.78659,0.78659,-1.5708,2.2305,4.9031,0.49934,-1.4067,9.7922,0.34599,0,-0.73511,-0.73511,1060.7,71.032,0.083533,2.47E-04,40.104,55.049,-1.9613,0.028108,614015,12.844,0.13018,0.3954,0.50963,0.22681,0.048485,0.1201,2.5279,-4.1565,8.04E-05,0,0,0,0,-0.80132,7.62,45.604,1.2007,-1.5708,2,14.944,0.98293,0.18399,1.61E-08,0,13.134,1.2889
1.3406,8.5693,9.5652,1.1552,9.823,5.0446,1.33E-07,-0.78883,0.78883,-1.5708,2.2354,4.9105,0.49934,-1.4067,9.7922,0.34622,0,-0.73608,-0.73608,1060.7,71.025,0.083542,2.47E-04,40.109,55.05,-1.9608,0.028112,614096,12.84,0.13021,0.39539,0.50959,0.2268,0.048485,0.1201,2.5307,-4.1589,2.61E-04,0,0,0,0,-0.80322,7.62,45.604,1.2,-1.5708,2,14.944,0.98286,0.18435,1.61E-08,0,13.161,1.2888
1.3416,8.5789,9.5664,1.1478,9.8252,5.0502,1.33E-07,-0.79106,0.79106,-1.5708,2.2403,4.918,0.49934,-1.4067,9.7922,0.34644,0,-0.73705,-0.73705,1060.7,71.018,0.083552,2.47E-04,40.114,55.051,-1.9603,0.028116,614178,12.836,0.13023,0.39538,0.50954,0.2268,0.048485,0.1201,2.5334,-4.1613,-4.01E-04,0,0,0,0,-0.80512,7.62,45.604,1.1992,-1.5708,2,14.944,0.98279,0.18471,1.60E-08,0,13.187,1.2887
1.3426,8.5884,9.5675,1.1404,9.8274,5.0557,1.33E-07,-0.79331,0.79331,-1.5708,2.2452,4.9255,0.49934,-1.4067,9.7922,0.34667,0,-0.73802,-0.73802,1060.7,71.011,0.083563,2.47E-04,40.119,55.052,-1.9598,0.02812,614259,12.832,0.13025,0.39538,0.50949,0.22679,0.048485,0.1201,2.5362,-4.1634,1.88E-05,0,0,0,0,-0.80703,7.62,45.604,1.1985,-1.5708,2,14.944,0.98272,0.18508,1.60E-08,0,13.213,1.2886
