Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Propellant mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (m),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.046565,0.010743,0.58233,15.472,0.58233,15.472,-2.01E-05,0,2.01E-05,3.1416,0.0010079,0.027362,0.49934,-1.4067,9.7922,1.2875,0,-0.0056619,-0.0056619,1.0732,0.08353,0.084853,2.48E-04,0.14262,0.55436,-5.4035,0.0061168,133718,27.114,2.82E-04,0.48909,0.023307,0.3206,0.048485,0.12,2.1421,-11.574,2.43E-04,0,0,0,0,-0.0010036,0.0762,45.604,1.5707,3.1416,2,15,1,0,-6.32E-05,0
0.047565,0.011333,0.5978,15.441,0.5978,15.441,-2.11E-05,0,2.11E-05,3.1416,0.0010354,0.027559,0.49934,-1.4067,9.7922,1.2803,0,-0.0057878,-0.0057878,1.0732,0.083516,0.084854,2.48E-04,0.14269,0.55436,-5.4024,0.0061296,133997,27.08,3.04E-04,0.48893,0.024973,0.32044,0.048485,0.12,2.1381,-11.549,-4.72E-04,0,0,0,0,-0.0010444,0.0762,45.604,1.5707,3.1416,2,15,1,0,-6.61E-05,0
0.048565,0.011939,0.61324,15.409,0.61325,15.409,-2.21E-05,0,2.21E-05,3.1416,0.0010631,0.027759,0.49934,-1.4067,9.7922,1.2733,0,-0.0059141,-0.0059141,1.0732,0.083501,0.084858,2.48E-04,0.14278,0.55436,-5.4014,0.0061426,134283,27.045,3.26E-04,0.48876,0.026698,0.32027,0.048485,0.12,2.134,-11.525,3.88E-04,0,0,0,0,-0.0010858,0.0762,45.604,1.5707,3.1416,2,15,1,0,-6.90E-05,0
0.049565,0.01256,0.62865,15.377,0.62865,15.377,-2.32E-05,0,2.32E-05,3.1416,0.0010909,0.027963,0.49934,-1.4067,9.7922,1.2662,0,-0.0060406,-0.0060406,1.0732,0.083487,0.084865,2.48E-04,0.14286,0.55437,-5.4004,0.006156,134575,27.011,3.49E-04,0.48859,0.028481,0.3201,0.048485,0.12,2.1298,-11.5,4.57E-04,0,0,0,0,-0.0011278,0.0762,45.604,1.5707,3.1416,2,15,1,0,-7.20E-05,0
0.050565,0.013196,0.64403,15.345,0.64403,15.345,-2.43E-05,0,2.43E-05,3.1416,0.001119,0.028172,0.49934,-1.4067,9.7922,1.2593,0,-0.0061674,-0.0061674,1.0731,0.083472,0.084876,2.48E-04,0.14294,0.55438,-5.3994,0.0061696,134873,26.976,3.74E-04,0.48841,0.030322,0.31992,0.048485,0.12,2.1256,-11.476,2.86E-04,0,0,0,0,-0.0011705,0.0762,45.604,1.5706,3.1416,2,15,1,0,-7.50E-05,0
0.051565,0.013848,0.65938,15.313,0.65938,15.313,-2.54E-05,0,2.54E-05,3.1416,0.0011473,0.028384,0.49934,-1.4067,9.7922,1.2523,0,-0.0062944,-0.0062944,1.0731,0.083458,0.084889,2.48E-04,0.14303,0.55439,-5.3984,0.0061835,135176,26.942,3.99E-04,0.48823,0.032219,0.31974,0.048485,0.12,2.1213,-11.451,-4.56E-04,0,0,0,0,-0.0012137,0.0762,45.604,1.5706,3.1416,2,15,1,0,-7.81E-05,0
0.052565,0.014515,0.67469,15.281,0.67469,15.281,-2.66E-05,0,2.66E-05,3.1416,0.0011758,0.0286,0.49934,-1.4067,9.7922,1.2454,0,-0.0064218,-0.0064218,1.0731,0.083443,0.084906,2.48E-04,0.14312,0.55441,-5.3975,0.0061977,135486,26.907,4.25E-04,0.48805,0.034172,0.31956,0.048485,0.12,2.1169,-11.425,3.90E-04,0,0,0,0,-0.0012576,0.0762,45.604,1.5706,3.1416,2,15,1,0,-8.13E-05,0
0.053565,0.015197,0.68997,15.25,0.68997,15.25,-2.78E-05,0,2.78E-05,3.1416,0.0012045,0.028821,0.49934,-1.4067,9.7922,1.2386,0,-0.0065494,-0.0065494,1.0731,0.083429,0.084925,2.48E-04,0.14321,0.55443,-5.3966,0.0062121,135801,26.873,4.52E-04,0.48787,0.03618,0.31938,0.048485,0.12001,2.1125,-11.399,3.21E-04,0,0,0,0,-0.001302,0.0762,45.604,1.5706,3.1416,2,15,1,0,-8.46E-05,0
0.054565,0.015895,0.70522,15.218,0.70522,15.218,-2.90E-05,0,2.90E-05,3.1416,0.0012334,0.029045,0.49934,-1.4067,9.7922,1.2318,0,-0.0066772,-0.0066772,1.0731,0.083414,0.084948,2.48E-04,0.1433,0.55445,-5.3957,0.0062268,136122,26.838,4.80E-04,0.48768,0.038241,0.31919,0.048485,0.12001,2.108,-11.373,4.87E-05,0,0,0,0,-0.0013469,0.0762,45.604,1.5706,3.1416,2,15,1,0,-8.79E-05,0
0.055565,0.016608,0.72044,15.186,0.72044,15.186,-3.03E-05,0,3.03E-05,3.1416,0.0012626,0.029273,0.49934,-1.4067,9.7922,1.225,0,-0.0068054,-0.0068054,1.0731,0.0834,0.084974,2.48E-04,0.14339,0.55448,-5.3949,0.0062417,136449,26.804,5.09E-04,0.48749,0.040354,0.319,0.048485,0.12001,2.1035,-11.346,1.97E-04,0,0,0,0,-0.0013925,0.0762,45.604,1.5706,3.1416,2,15,1,0,-9.12E-05,0
0.056565,0.017336,0.73562,15.154,0.73563,15.154,-3.15E-05,0,3.15E-05,3.1416,0.001292,0.029505,0.49934,-1.4067,9.7922,1.2183,0,-0.0069338,-0.0069338,1.0731,0.083385,0.085004,2.48E-04,0.14348,0.55451,-5.3941,0.0062569,136781,26.769,5.39E-04,0.4873,0.04252,0.31881,0.048485,0.12001,2.0989,-11.32,-1.17E-04,0,0,0,0,-0.0014385,0.0762,45.604,1.5706,3.1416,2,15,1,0,-9.47E-05,0
0.057565,0.018079,0.75078,15.122,0.75078,15.122,-3.28E-05,0,3.28E-05,3.1416,0.0013216,0.029741,0.49934,-1.4067,9.7922,1.2117,0,-0.0070625,-0.0070625,1.073,0.083371,0.085036,2.48E-04,0.14358,0.55455,-5.3933,0.0062723,137118,26.735,5.70E-04,0.48711,0.044735,0.31862,0.048485,0.12001,2.0942,-11.293,4.71E-04,0,0,0,0,-0.0014851,0.0762,45.604,1.5706,3.1416,2,15,1,0,-9.82E-05,0
0.058565,0.018837,0.7659,15.09,0.7659,15.091,-3.42E-05,0,3.42E-05,3.1416,0.0013515,0.029981,0.49934,-1.4067,9.7922,1.2051,0,-0.0071915,-0.0071915,1.073,0.083356,0.085072,2.48E-04,0.14368,0.55459,-5.3926,0.006288,137461,26.7,6.01E-04,0.48691,0.046999,0.31842,0.048485,0.12001,2.0895,-11.267,5.96E-05,0,0,0,0,-0.0015321,0.0762,45.604,1.5706,3.1416,2,15,1,0,-1.02E-04,0
0.059565,0.019611,0.78099,15.059,0.78099,15.059,-3.55E-05,0,3.55E-05,3.1416,0.0013816,0.030225,0.49934,-1.4067,9.7922,1.1985,0,-0.0073208,-0.0073208,1.073,0.083342,0.08511,2.48E-04,0.14378,0.55463,-5.3919,0.0063039,137809,26.666,6.34E-04,0.48671,0.049312,0.31822,0.048485,0.12001,2.0848,-11.239,4.93E-04,0,0,0,0,-0.0015797,0.0762,45.604,1.5706,3.1416,2,15,1,0,-1.05E-04,0
0.060565,0.020399,0.79605,15.027,0.79605,15.027,-3.69E-05,0,3.69E-05,3.1416,0.0014119,0.030472,0.49934,-1.4067,9.7922,1.192,0,-0.0074504,-0.0074504,1.073,0.083328,0.085153,2.48E-04,0.14387,0.55468,-5.3912,0.0063201,138162,26.632,6.68E-04,0.48651,0.05167,0.31802,0.048485,0.12001,2.08,-11.212,-4.02E-05,0,0,0,0,-0.0016278,0.0762,45.604,1.5706,3.1416,2,15,1,0,-1.09E-04,0
0.061565,0.021203,0.81108,14.995,0.81108,14.995,-3.84E-05,0,3.84E-05,3.1416,0.0014425,0.030724,0.49934,-1.4067,9.7922,1.1855,0,-0.0075802,-0.0075802,1.073,0.083313,0.085198,2.48E-04,0.14398,0.55473,-5.3905,0.0063365,138520,26.597,7.03E-04,0.48631,0.054074,0.31782,0.048485,0.12001,2.0752,-11.185,4.64E-04,0,0,0,0,-0.0016763,0.0762,45.604,1.5706,3.1416,2,15,1,0,-1.13E-04,0
0.062565,0.022021,0.82607,14.963,0.82607,14.963,-3.98E-05,0,3.98E-05,3.1416,0.0014734,0.030979,0.49934,-1.4067,9.7922,1.1791,0,-0.0077103,-0.0077103,1.073,0.083299,0.085246,2.48E-04,0.14408,0.55479,-5.3899,0.0063531,138883,26.563,7.38E-04,0.4861,0.056522,0.31761,0.048485,0.12001,2.0703,-11.157,-2.62E-04,0,0,0,0,-0.0017253,0.0762,45.604,1.5706,3.1416,2,15,1,0,-1.17E-04,0
0.063565,0.022855,0.84104,14.931,0.84104,14.931,-4.13E-05,0,4.13E-05,3.1416,0.0015045,0.031238,0.49934,-1.4067,9.7922,1.1727,0,-0.0078408,-0.0078408,1.073,0.083284,0.085298,2.48E-04,0.14418,0.55485,-5.3893,0.0063699,139251,26.528,7.75E-04,0.4859,0.059013,0.31741,0.048485,0.12001,2.0654,-11.13,3.79E-04,0,0,0,0,-0.0017747,0.0762,45.604,1.5706,3.1416,2,15,1,0,-1.21E-04,0
0.064565,0.023704,0.85597,14.899,0.85597,14.9,-4.28E-05,0,4.28E-05,3.1416,0.0015359,0.0315,0.49934,-1.4067,9.7922,1.1664,0,-0.0079715,-0.0079715,1.0729,0.08327,0.085353,2.48E-04,0.14429,0.55491,-5.3887,0.006387,139624,26.494,8.13E-04,0.48569,0.061544,0.3172,0.048485,0.12001,2.0605,-11.102,2.78E-04,0,0,0,0,-0.0018246,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.24E-04,0
0.065565,0.024567,0.87087,14.868,0.87087,14.868,-4.44E-05,0,4.44E-05,3.1416,0.0015675,0.031766,0.49934,-1.4067,9.7922,1.1601,0,-0.0081025,-0.0081025,1.0729,0.083255,0.085412,2.48E-04,0.14439,0.55498,-5.3882,0.0064043,1.40E+05,26.459,8.51E-04,0.48547,0.064116,0.31698,0.048485,0.12001,2.0555,-11.074,-3.77E-04,0,0,0,0,-0.0018749,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.28E-04,0
0.066565,0.025445,0.88574,14.836,0.88574,14.836,-4.60E-05,0,4.60E-05,3.1416,0.0015994,0.032036,0.49934,-1.4067,9.7922,1.1539,0,-0.0082337,-0.0082337,1.0729,0.083241,0.085474,2.48E-04,0.1445,0.55505,-5.3877,0.0064218,140384,26.425,8.91E-04,0.48526,0.066725,0.31677,0.048485,0.12001,2.0505,-11.046,4.59E-05,0,0,0,0,-0.0019256,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.33E-04,0
0.067565,0.026338,0.90057,14.804,0.90057,14.804,-4.76E-05,0,4.76E-05,3.1416,0.0016316,0.03231,0.49934,-1.4067,9.7922,1.1477,0,-0.0083653,-0.0083653,1.0729,0.083226,0.085539,2.48E-04,0.14461,0.55512,-5.3873,0.0064395,140771,26.39,9.31E-04,0.48505,0.069372,0.31656,0.048485,0.12001,2.0454,-11.017,-2.99E-04,0,0,0,0,-0.0019767,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.37E-04,0
0.068565,0.027246,0.91538,14.772,0.91538,14.772,-4.92E-05,0,4.92E-05,3.1416,0.001664,0.032587,0.49934,-1.4067,9.7922,1.1415,0,-0.0084972,-0.0084972,1.0729,0.083212,0.085607,2.48E-04,0.14472,0.5552,-5.3868,0.0064574,141163,26.356,9.72E-04,0.48483,0.072055,0.31634,0.048485,0.12001,2.0403,-10.989,3.33E-04,0,0,0,0,-0.0020282,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.41E-04,0
0.069565,0.028169,0.93015,14.74,0.93015,14.74,-5.09E-05,0,5.09E-05,3.1416,0.0016968,0.032868,0.49934,-1.4067,9.7922,1.1354,0,-0.0086293,-0.0086293,1.0729,0.083197,0.085679,2.48E-04,0.14483,0.55528,-5.3864,0.0064755,141558,26.321,0.0010147,0.48461,0.074771,0.31612,0.048485,0.12001,2.0352,-10.96,-3.76E-04,0,0,0,0,-0.0020801,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.45E-04,0
0.070565,0.029107,0.94489,14.708,0.94489,14.708,-5.26E-05,0,5.26E-05,3.1416,0.0017298,0.033153,0.49934,-1.4067,9.7922,1.1294,0,-0.0087617,-0.0087617,1.0729,0.083183,0.085755,2.48E-04,0.14494,0.55536,-5.3861,0.0064938,141958,26.287,0.001058,0.48439,0.077521,0.3159,0.048485,0.12001,2.0301,-10.932,3.94E-04,0,0,0,0,-0.0021324,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.50E-04,0
0.071565,0.030059,0.9596,14.677,0.9596,14.677,-5.44E-05,0,5.44E-05,3.1416,0.0017631,0.033441,0.49934,-1.4067,9.7922,1.1234,0,-0.0088944,-0.0088944,1.0728,0.083168,0.085833,2.48E-04,0.14506,0.55545,-5.3858,0.0065123,142363,26.252,0.0011022,0.48417,0.080301,0.31568,0.048485,0.12001,2.0249,-10.904,4.26E-04,0,0,0,0,-0.002185,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.54E-04,0
0.072565,0.031026,0.97427,14.645,0.97427,14.645,-5.62E-05,0,5.62E-05,3.1416,0.0017967,0.033733,0.49934,-1.4067,9.7922,1.1175,0,-0.0090274,-0.0090274,1.0728,0.083154,0.085916,2.48E-04,0.14517,0.55555,-5.3855,0.006531,142772,26.218,0.0011473,0.48395,0.083112,0.31546,0.048485,0.12001,2.0197,-10.874,-1.28E-05,0,0,0,0,-0.002238,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.58E-04,0
0.073565,0.032007,0.98892,14.613,0.98892,14.613,-5.80E-05,0,5.80E-05,3.1416,0.0018306,0.034028,0.49934,-1.4067,9.7922,1.1116,0,-0.0091607,-0.0091607,1.0728,0.083139,0.086002,2.48E-04,0.14529,0.55564,-5.3852,0.0065498,143184,26.183,0.0011934,0.48373,0.085951,0.31524,0.048485,0.12001,2.0145,-10.846,3.40E-04,0,0,0,0,-0.0022913,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.63E-04,0
0.074565,0.033004,1.0035,14.581,1.0035,14.581,-5.98E-05,0,5.98E-05,3.1416,0.0018647,0.034327,0.49934,-1.4067,9.7922,1.1057,0,-0.0092943,-0.0092943,1.0728,0.083125,0.086091,2.48E-04,0.14541,0.55574,-5.385,0.0065689,143601,26.149,0.0012403,0.4835,0.088818,0.31501,0.048485,0.12001,2.0093,-10.817,-2.05E-04,0,0,0,0,-0.0023449,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.68E-04,0
0.075565,0.034014,1.0181,14.549,1.0181,14.549,-6.17E-05,0,6.17E-05,3.1416,0.0018992,0.034629,0.49934,-1.4067,9.7922,1.0999,0,-0.0094281,-0.0094281,1.0728,0.08311,0.086184,2.48E-04,0.14552,0.55585,-5.3848,0.0065882,144022,26.114,0.0012882,0.48328,0.09171,0.31479,0.048485,0.12001,2.0041,-10.789,1.04E-04,0,0,0,0,-0.0023989,0.0762,45.604,1.5705,3.1416,2,15,1,0,-1.72E-04,0
0.076565,0.03504,1.0327,14.521,1.0327,14.521,-6.36E-05,0,6.36E-05,3.1416,0.001934,0.034936,0.49934,-1.4067,9.7922,1.0941,0,-0.0095623,-0.0095623,1.0728,0.083096,0.08628,2.48E-04,0.14564,0.55595,-5.3847,0.0066076,144446,26.084,0.0013371,0.48305,0.094627,0.31456,0.048485,0.12001,1.9988,-10.761,2.51E-04,0,0,0,0,-0.0024531,0.0762,45.604,1.5704,3.1416,2,15,1,0,-1.77E-04,0
0.077565,0.03608,1.0472,14.51,1.0472,14.51,-6.56E-05,0,6.56E-05,3.1416,0.0019691,0.035254,0.49934,-1.4067,9.7922,1.0884,0,-0.0096967,-0.0096967,1.0728,0.083082,0.086294,2.48E-04,0.14576,0.55597,-5.3833,0.0066272,144875,26.072,0.0013868,0.48282,0.097567,0.31433,0.048485,0.12001,1.9935,-10.729,-7.26E-05,0,0,0,0,-0.0025077,0.0762,45.604,1.5704,3.1416,2,15,1,0,-1.82E-04,0
0.078565,0.037134,1.0617,14.502,1.0617,14.502,-6.76E-05,0,6.76E-05,3.1416,0.0020045,0.035576,0.49934,-1.4067,9.7922,1.0827,0,-0.0098316,-0.0098316,1.0727,0.083068,0.086242,2.48E-04,0.14588,0.5559,-5.3809,0.006647,145308,26.063,0.0014375,0.48259,0.10053,0.3141,0.048485,0.12001,1.9882,-10.696,2.61E-04,0,0,0,0,-0.0025626,0.0762,45.604,1.5704,3.1416,2,15,1,0,-1.87E-04,0
0.079565,0.038203,1.0762,14.494,1.0762,14.494,-6.96E-05,0,6.96E-05,3.1416,0.0020403,0.035902,0.49934,-1.4067,9.7922,1.0771,0,-0.009967,-0.009967,1.0727,0.083055,0.086191,2.48E-04,0.14601,0.55584,-5.3785,0.006667,145745,26.054,0.0014892,0.48236,0.10352,0.31387,0.048485,0.12001,1.9829,-10.662,-4.14E-04,0,0,0,0,-0.0026179,0.0762,45.604,1.5704,3.1416,2,15,1,0,-1.92E-04,0
0.080565,0.039287,1.0907,14.485,1.0907,14.485,-7.16E-05,0,7.16E-05,3.1416,0.0020763,0.036232,0.49934,-1.4067,9.7922,1.0715,0,-0.010103,-0.010103,1.0727,0.083041,0.086141,2.48E-04,0.14613,0.55578,-5.376,0.0066872,146187,26.044,0.0015419,0.48213,0.10654,0.31363,0.048485,0.12001,1.9776,-10.629,3.08E-04,0,0,0,0,-0.0026735,0.0762,45.604,1.5704,3.1416,2,15,1,0,-1.97E-04,0
0.081565,0.040385,1.1052,14.477,1.1052,14.477,-7.37E-05,0,7.37E-05,3.1416,0.0021127,0.036566,0.49934,-1.4067,9.7922,1.0659,0,-0.010239,-0.010239,1.0727,0.083028,0.086092,2.48E-04,0.14625,0.55573,-5.3736,0.0067076,146633,26.035,0.0015956,0.48189,0.10958,0.3134,0.048485,0.12001,1.9722,-10.595,1.72E-04,0,0,0,0,-0.0027294,0.0762,45.604,1.5704,3.1416,2,15,1,0,-2.02E-04,0
0.082565,0.041497,1.1197,14.469,1.1197,14.469,-7.59E-05,0,7.59E-05,3.1416,0.0021495,0.036904,0.49934,-1.4067,9.7922,1.0604,0,-0.010376,-0.010376,1.0727,0.083014,0.086044,2.48E-04,0.14638,0.55567,-5.3712,0.0067282,147083,26.026,0.0016502,0.48166,0.11264,0.31317,0.048485,0.12001,1.9668,-10.561,4.66E-04,0,0,0,0,-0.0027857,0.0762,45.604,1.5704,3.1416,2,15,1,0,-2.07E-04,0
0.083565,0.042624,1.1341,14.46,1.1341,14.46,-7.80E-05,0,7.80E-05,3.1416,0.0021865,0.037246,0.49934,-1.4067,9.7922,1.0549,0,-0.010513,-0.010513,1.0727,0.083,0.085997,2.48E-04,0.14651,0.55561,-5.3688,0.006749,147537,26.017,0.0017058,0.48142,0.11572,0.31293,0.048485,0.12001,1.9614,-10.527,-1.33E-05,0,0,0,0,-0.0028423,0.0762,45.604,1.5704,3.1416,2,15,1,0,-2.12E-04,0
0.084565,0.043765,1.1486,14.452,1.1486,14.452,-8.02E-05,0,8.02E-05,3.1416,0.002224,0.037593,0.49934,-1.4067,9.7922,1.0495,0,-0.010651,-0.010651,1.0727,0.082987,0.08595,2.48E-04,0.14663,0.55555,-5.3664,0.00677,147996,26.007,0.0017625,0.48118,0.11882,0.31269,0.048485,0.12001,1.956,-10.494,-2.05E-04,0,0,0,0,-0.0028993,0.0762,45.604,1.5704,3.1416,2,15,1,0,-2.17E-04,0
0.085565,0.044921,1.163,14.443,1.163,14.443,-8.25E-05,0,8.25E-05,3.1416,0.0022617,0.037943,0.49934,-1.4067,9.7922,1.044,0,-0.010789,-0.010789,1.0726,0.082973,0.085905,2.48E-04,0.14676,0.5555,-5.364,0.0067911,148459,25.998,0.00182,0.48094,0.12194,0.31245,0.048485,0.12001,1.9506,-10.46,7.51E-05,0,0,0,0,-0.0029565,0.0762,45.604,1.5704,3.1416,2,15,1,0,-2.23E-04,0
0.086565,0.046091,1.1775,14.435,1.1775,14.435,-8.48E-05,0,8.48E-05,3.1416,0.0022999,0.038297,0.49934,-1.4067,9.7922,1.0387,0,-0.010928,-0.010928,1.0726,0.08296,0.08586,2.48E-04,0.14689,0.55544,-5.3616,0.0068125,148925,25.989,0.0018786,0.4807,0.12507,0.31221,0.048485,0.12001,1.9451,-10.426,-3.58E-04,0,0,0,0,-0.003014,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.28E-04,0
0.087565,0.047276,1.1919,14.427,1.1919,14.427,-8.71E-05,0,8.71E-05,3.1416,0.0023383,0.038656,0.49934,-1.4067,9.7922,1.0333,0,-0.011067,-0.011067,1.0726,0.082946,0.085816,2.48E-04,0.14702,0.55539,-5.3592,0.006834,149396,25.98,0.0019381,0.48046,0.12822,0.31197,0.048485,0.12001,1.9397,-10.392,-9.42E-05,0,0,0,0,-0.0030719,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.34E-04,0
0.088565,0.048475,1.2063,14.418,1.2063,14.418,-8.94E-05,0,8.94E-05,3.1416,0.0023772,0.039019,0.49934,-1.4067,9.7922,1.028,0,-0.011207,-0.011207,1.0726,0.082932,0.085773,2.48E-04,0.14716,0.55534,-5.3567,0.0068557,149871,25.97,0.0019986,0.48022,0.13139,0.31173,0.048485,0.12001,1.9342,-10.358,3.29E-04,0,0,0,0,-0.00313,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.39E-04,0
0.089565,0.049689,1.2208,14.41,1.2208,14.41,-9.18E-05,0,9.18E-05,3.1416,0.0024164,0.039385,0.49934,-1.4067,9.7922,1.0227,0,-0.011347,-0.011347,1.0726,0.082919,0.085731,2.48E-04,0.14729,0.55529,-5.3543,0.0068776,150350,25.961,0.0020601,0.47998,0.13457,0.31149,0.048485,0.12001,1.9288,-10.324,-3.02E-04,0,0,0,0,-0.0031884,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.45E-04,0
0.090565,0.050917,1.2352,14.402,1.2352,14.402,-9.43E-05,0,9.43E-05,3.1416,0.0024559,0.039756,0.49934,-1.4067,9.7922,1.0175,0,-0.011488,-0.011488,1.0726,0.082905,0.08569,2.48E-04,0.14742,0.55524,-5.3519,0.0068997,150832,25.952,0.0021225,0.47973,0.13776,0.31124,0.048485,0.12001,1.9233,-10.29,-2.63E-04,0,0,0,0,-0.0032471,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.51E-04,0
0.091565,0.052159,1.2496,14.393,1.2496,14.393,-9.67E-05,0,9.67E-05,3.1416,0.0024959,0.040131,0.49934,-1.4067,9.7922,1.0123,0,-0.011629,-0.011629,1.0726,0.082892,0.085649,2.48E-04,0.14756,0.55519,-5.3495,0.0069219,151318,25.943,0.0021859,0.47949,0.14097,0.311,0.048485,0.12001,1.9178,-10.256,-1.11E-04,0,0,0,0,-0.0033061,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.56E-04,0
0.092565,0.053416,1.264,14.385,1.264,14.385,-9.93E-05,0,9.93E-05,3.1416,0.0025362,0.04051,0.49934,-1.4067,9.7922,1.0071,0,-0.011771,-0.011771,1.0726,0.082878,0.08561,2.48E-04,0.14769,0.55514,-5.3471,0.0069444,151808,25.933,0.0022502,0.47924,0.14418,0.31075,0.048485,0.12001,1.9123,-10.222,2.88E-04,0,0,0,0,-0.0033653,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.62E-04,0
0.093565,0.054687,1.2783,14.376,1.2783,14.376,-1.02E-04,0,1.02E-04,3.1416,0.0025769,0.040892,0.49934,-1.4067,9.7922,1.002,0,-0.011913,-0.011913,1.0725,0.082864,0.085571,2.48E-04,0.14783,0.55509,-5.3446,0.0069669,152302,25.924,0.0023155,0.479,0.1474,0.31051,0.048485,0.12001,1.9068,-10.188,2.50E-04,0,0,0,0,-0.0034249,0.0762,45.604,1.5703,3.1416,2,15,1,0,-2.68E-04,0
0.094565,0.055972,1.2927,14.368,1.2927,14.368,-1.04E-04,0,1.04E-04,3.1416,0.002618,0.041279,0.49934,-1.4067,9.7922,0.99693,0,-0.012056,-0.012056,1.0725,0.082851,0.085533,2.48E-04,0.14797,0.55504,-5.3422,0.0069897,152800,25.915,0.0023817,0.47875,0.15063,0.31026,0.048485,0.12001,1.9013,-10.154,-1.85E-04,0,0,0,0,-0.0034846,0.0762,45.604,1.5702,3.1416,2,15,1,0,-2.74E-04,0
0.095565,0.057272,1.3071,14.36,1.3071,14.36,-1.07E-04,0,1.07E-04,3.1416,0.0026595,0.04167,0.49934,-1.4067,9.7922,0.99188,0,-0.012199,-0.012199,1.0725,0.082837,0.085496,2.48E-04,0.14811,0.555,-5.3398,0.0070126,153301,25.905,0.0024489,0.4785,0.15387,0.31001,0.048485,0.12001,1.8958,-10.119,1.44E-04,0,0,0,0,-0.0035447,0.0762,45.604,1.5702,3.1416,2,15,1,0,-2.80E-04,0
0.096565,0.058587,1.3215,14.351,1.3215,14.351,-1.10E-04,0,1.10E-04,3.1416,0.0027014,0.042066,0.49934,-1.4067,9.7922,0.98687,0,-0.012343,-0.012343,1.0725,0.082824,0.08546,2.48E-04,0.14824,0.55495,-5.3374,0.0070357,153805,25.896,0.002517,0.47826,0.15712,0.30977,0.048485,0.12001,1.8903,-10.086,-1.65E-04,0,0,0,0,-0.003605,0.0762,45.604,1.5702,3.1416,2,15,1,0,-2.86E-04,0
0.097565,0.059915,1.3358,14.343,1.3358,14.343,-1.12E-04,0,1.12E-04,3.1416,0.0027436,0.042465,0.49934,-1.4067,9.7922,0.98189,0,-0.012487,-0.012487,1.0725,0.08281,0.085424,2.48E-04,0.14839,0.55491,-5.3349,0.007059,154314,25.887,0.0025861,0.47801,0.16037,0.30952,0.048485,0.12001,1.8848,-10.051,4.31E-04,0,0,0,0,-0.0036655,0.0762,45.604,1.5702,3.1416,2,15,1,0,-2.93E-04,0
0.098565,0.061258,1.3501,14.334,1.3501,14.334,-1.15E-04,0,1.15E-04,3.1416,0.0027863,0.042868,0.49934,-1.4067,9.7922,0.97695,0,-0.012632,-0.012632,1.0725,0.082796,0.08539,2.48E-04,0.14853,0.55487,-5.3325,0.0070824,154825,25.878,0.0026561,0.47776,0.16362,0.30927,0.048485,0.12001,1.8792,-10.018,-2.91E-04,0,0,0,0,-0.0037263,0.0762,45.604,1.5702,3.1416,2,15,1,0,-2.99E-04,0
0.099565,0.062615,1.3645,14.326,1.3645,14.326,-1.18E-04,0,1.18E-04,3.1416,0.0028294,0.043275,0.49934,-1.4067,9.7922,0.97204,0,-0.012777,-0.012777,1.0725,0.082783,0.085356,2.48E-04,0.14867,0.55482,-5.3301,0.0071059,155340,25.868,0.0027271,0.47751,0.16688,0.30902,0.048485,0.12001,1.8737,-9.9829,-4.89E-04,0,0,0,0,-0.0037873,0.0762,45.604,1.5702,3.1416,2,15,1,0,-3.05E-04,0
